# STATE FILE
# seed = 3343339796
# use_adaptive_lr
# rho = 0.001000
# momentum = 0.900000
# delay_length = 1
# lambda = 1.000000
# alpha = 0.000000
# truncate_length = 0
# block_length = 5
# divide_num = 2
# lyapunov_spectrum_size = 1
# threshold_period = 1e-06
# in_state_size = 2
# c_state_size = 20
# out_state_size = 2
# rep_init_size = 1
# output_type = STANDARD_TYPE
# target_num = 1
# target 0	length = 97
# prior_strength = 0.194000
# rep_init_variance = 1.000000
# const_init_c[0] = 0
# const_init_c[1] = 0
# const_init_c[2] = 0
# const_init_c[3] = 0
# const_init_c[4] = 0
# const_init_c[5] = 0
# const_init_c[6] = 0
# const_init_c[7] = 0
# const_init_c[8] = 0
# const_init_c[9] = 0
# const_init_c[10] = 0
# const_init_c[11] = 0
# const_init_c[12] = 0
# const_init_c[13] = 0
# const_init_c[14] = 0
# const_init_c[15] = 0
# const_init_c[16] = 0
# const_init_c[17] = 0
# const_init_c[18] = 0
# const_init_c[19] = 0
# connection_weight_ci[0] = (0,2)
# connection_weight_ci[1] = (0,2)
# connection_weight_ci[2] = (0,2)
# connection_weight_ci[3] = (0,2)
# connection_weight_ci[4] = (0,2)
# connection_weight_ci[5] = (0,2)
# connection_weight_ci[6] = (0,2)
# connection_weight_ci[7] = (0,2)
# connection_weight_ci[8] = (0,2)
# connection_weight_ci[9] = (0,2)
# connection_weight_ci[10] = (0,2)
# connection_weight_ci[11] = (0,2)
# connection_weight_ci[12] = (0,2)
# connection_weight_ci[13] = (0,2)
# connection_weight_ci[14] = (0,2)
# connection_weight_ci[15] = (0,2)
# connection_weight_ci[16] = (0,2)
# connection_weight_ci[17] = (0,2)
# connection_weight_ci[18] = (0,2)
# connection_weight_ci[19] = (0,2)
# connection_weight_cc[0] = (0,20)
# connection_weight_cc[1] = (0,20)
# connection_weight_cc[2] = (0,20)
# connection_weight_cc[3] = (0,20)
# connection_weight_cc[4] = (0,20)
# connection_weight_cc[5] = (0,20)
# connection_weight_cc[6] = (0,20)
# connection_weight_cc[7] = (0,20)
# connection_weight_cc[8] = (0,20)
# connection_weight_cc[9] = (0,20)
# connection_weight_cc[10] = (0,20)
# connection_weight_cc[11] = (0,20)
# connection_weight_cc[12] = (0,20)
# connection_weight_cc[13] = (0,20)
# connection_weight_cc[14] = (0,20)
# connection_weight_cc[15] = (0,20)
# connection_weight_cc[16] = (0,20)
# connection_weight_cc[17] = (0,20)
# connection_weight_cc[18] = (0,20)
# connection_weight_cc[19] = (0,20)
# connection_weight_oc[0] = (0,20)
# connection_weight_oc[1] = (0,20)
# epoch = 0
# target:0
22	0.520000	0.090327	0.811483	-0.140000	-0.517105	1.357607	-1.194788	-0.283181	0.057501	-0.429958	-0.564027	0.758838	-0.333676	0.790198	0.433452	-0.050835	0.759528	-0.272317	-0.532884	0.671374	-0.984886	-0.283111	0.975538	-1.045424	-0.963986	-0.152263
23	0.526667	0.090349	0.811492	-0.086667	-0.517118	1.357499	-1.196585	-0.283657	0.057635	-0.430259	-0.565122	0.759275	-0.333771	0.790571	0.433572	-0.050653	0.760276	-0.272653	-0.534024	0.672407	-0.985967	-0.283369	0.976130	-1.046713	-0.965290	-0.152082
24	0.533333	0.090367	0.811499	-0.026667	-0.517129	1.357411	-1.198047	-0.284047	0.057742	-0.430496	-0.566011	0.759610	-0.333835	0.790846	0.433655	-0.050500	0.760863	-0.272918	-0.534956	0.673242	-0.986831	-0.283567	0.976580	-1.047743	-0.966343	-0.151923
25	0.540000	0.090382	0.811504	0.033333	-0.517139	1.357340	-1.199236	-0.284367	0.057827	-0.430683	-0.566732	0.759864	-0.333877	0.791047	0.433711	-0.050371	0.761324	-0.273128	-0.535716	0.673917	-0.987519	-0.283717	0.976920	-1.048565	-0.967194	-0.151785
26	0.546667	0.090394	0.811508	0.113333	-0.517148	1.357283	-1.200204	-0.284629	0.057895	-0.430832	-0.567318	0.760057	-0.333902	0.791193	0.433748	-0.050262	0.761685	-0.273295	-0.536338	0.674462	-0.988068	-0.283831	0.977177	-1.049222	-0.967882	-0.151665
27	0.546667	0.090404	0.811510	0.186667	-0.517156	1.357236	-1.200992	-0.284843	0.057949	-0.430949	-0.567792	0.760203	-0.333916	0.791297	0.433771	-0.050171	0.761968	-0.273426	-0.536845	0.674903	-0.988507	-0.283917	0.977370	-1.049747	-0.968438	-0.151561
28	0.546667	0.090412	0.811512	0.253333	-0.517162	1.357198	-1.201634	-0.285019	0.057992	-0.431042	-0.568177	0.760312	-0.333922	0.791370	0.433785	-0.050094	0.762189	-0.273530	-0.537259	0.675258	-0.988856	-0.283981	0.977515	-1.050166	-0.968887	-0.151472
29	0.546667	0.090419	0.811513	0.320000	-0.517168	1.357167	-1.202156	-0.285163	0.058025	-0.431115	-0.568488	0.760394	-0.333922	0.791421	0.433792	-0.050030	0.762362	-0.273612	-0.537596	0.675545	-0.989134	-0.284028	0.977623	-1.050500	-0.969250	-0.151395
30	0.546667	0.090425	0.811513	0.360000	-0.517173	1.357142	-1.202582	-0.285281	0.058051	-0.431173	-0.568740	0.760455	-0.333919	0.791454	0.433794	-0.049976	0.762498	-0.273677	-0.537872	0.675777	-0.989356	-0.284062	0.977703	-1.050768	-0.969543	-0.151329
31	0.540000	0.090429	0.811514	0.413333	-0.517177	1.357122	-1.202929	-0.285377	0.058072	-0.431219	-0.568943	0.760500	-0.333914	0.791476	0.433794	-0.049931	0.762604	-0.273728	-0.538097	0.675964	-0.989533	-0.284087	0.977762	-1.050981	-0.969780	-0.151273
32	0.526667	0.090433	0.811514	0.460000	-0.517181	1.357106	-1.203212	-0.285456	0.058088	-0.431256	-0.569108	0.760532	-0.333907	0.791488	0.433791	-0.049893	0.762686	-0.273768	-0.538280	0.676115	-0.989674	-0.284104	0.977806	-1.051152	-0.969972	-0.151225
33	0.513333	0.090436	0.811514	0.493333	-0.517184	1.357092	-1.203443	-0.285521	0.058101	-0.431285	-0.569241	0.760556	-0.333900	0.791495	0.433787	-0.049861	0.762751	-0.273800	-0.538429	0.676236	-0.989786	-0.284116	0.977837	-1.051288	-0.970127	-0.151184
34	0.500000	0.090438	0.811514	0.520000	-0.517187	1.357082	-1.203631	-0.285574	0.058110	-0.431308	-0.569349	0.760573	-0.333893	0.791497	0.433783	-0.049835	0.762801	-0.273825	-0.538551	0.676334	-0.989875	-0.284124	0.977860	-1.051397	-0.970253	-0.151150
35	0.473333	0.090440	0.811514	0.546667	-0.517189	1.357073	-1.203785	-0.285617	0.058118	-0.431326	-0.569436	0.760585	-0.333886	0.791496	0.433779	-0.049812	0.762840	-0.273844	-0.538650	0.676413	-0.989947	-0.284129	0.977876	-1.051483	-0.970354	-0.151120
36	0.460000	0.090442	0.811513	0.573333	-0.517191	1.357066	-1.203910	-0.285652	0.058123	-0.431341	-0.569506	0.760593	-0.333880	0.791494	0.433775	-0.049794	0.762870	-0.273859	-0.538730	0.676477	-0.990003	-0.284132	0.977887	-1.051553	-0.970436	-0.151096
37	0.440000	0.090443	0.811513	0.600000	-0.517193	1.357060	-1.204013	-0.285681	0.058128	-0.431352	-0.569562	0.760598	-0.333874	0.791490	0.433770	-0.049779	0.762894	-0.273871	-0.538796	0.676528	-0.990048	-0.284133	0.977895	-1.051608	-0.970503	-0.151075
38	0.420000	0.090444	0.811513	0.633333	-0.517194	1.357056	-1.204096	-0.285705	0.058131	-0.431361	-0.569607	0.760602	-0.333868	0.791486	0.433767	-0.049766	0.762912	-0.273881	-0.538850	0.676570	-0.990084	-0.284133	0.977900	-1.051652	-0.970557	-0.151057
39	0.393333	0.090445	0.811513	0.653333	-0.517195	1.357052	-1.204164	-0.285724	0.058133	-0.431369	-0.569644	0.760604	-0.333863	0.791481	0.433763	-0.049755	0.762926	-0.273888	-0.538893	0.676603	-0.990112	-0.284133	0.977904	-1.051688	-0.970600	-0.151042
40	0.366667	0.090446	0.811513	0.680000	-0.517196	1.357049	-1.204220	-0.285740	0.058135	-0.431374	-0.569674	0.760605	-0.333859	0.791477	0.433760	-0.049746	0.762937	-0.273894	-0.538929	0.676630	-0.990135	-0.284132	0.977906	-1.051716	-0.970635	-0.151030
41	0.326667	0.090446	0.811512	0.700000	-0.517197	1.357046	-1.204266	-0.285752	0.058136	-0.431379	-0.569697	0.760605	-0.333855	0.791473	0.433757	-0.049739	0.762946	-0.273898	-0.538957	0.676652	-0.990153	-0.284130	0.977907	-1.051738	-0.970664	-0.151019
42	0.300000	0.090447	0.811512	0.713333	-0.517198	1.357044	-1.204303	-0.285763	0.058137	-0.431383	-0.569716	0.760605	-0.333852	0.791469	0.433755	-0.049732	0.762952	-0.273902	-0.538981	0.676669	-0.990167	-0.284129	0.977907	-1.051756	-0.970687	-0.151010
43	0.266667	0.090447	0.811512	0.720000	-0.517198	1.357043	-1.204333	-0.285771	0.058138	-0.431386	-0.569732	0.760604	-0.333849	0.791465	0.433753	-0.049727	0.762957	-0.273904	-0.539000	0.676683	-0.990178	-0.284128	0.977908	-1.051771	-0.970705	-0.151003
44	0.240000	0.090448	0.811512	0.726667	-0.517199	1.357041	-1.204358	-0.285778	0.058138	-0.431388	-0.569744	0.760603	-0.333847	0.791462	0.433751	-0.049723	0.762961	-0.273906	-0.539015	0.676694	-0.990187	-0.284126	0.977907	-1.051782	-0.970720	-0.150996
45	0.200000	0.090448	0.811512	0.733333	-0.517199	1.357040	-1.204378	-0.285784	0.058139	-0.431390	-0.569754	0.760603	-0.333845	0.791459	0.433750	-0.049720	0.762964	-0.273908	-0.539028	0.676703	-0.990194	-0.284125	0.977907	-1.051791	-0.970732	-0.150991
46	0.146667	0.090448	0.811512	0.733333	-0.517199	1.357040	-1.204395	-0.285789	0.058139	-0.431391	-0.569762	0.760602	-0.333843	0.791457	0.433748	-0.049717	0.762967	-0.273909	-0.539038	0.676711	-0.990200	-0.284124	0.977907	-1.051799	-0.970742	-0.150987
47	0.100000	0.090448	0.811512	0.733333	-0.517200	1.357039	-1.204408	-0.285793	0.058139	-0.431392	-0.569768	0.760601	-0.333841	0.791454	0.433747	-0.049714	0.762968	-0.273910	-0.539047	0.676717	-0.990205	-0.284123	0.977906	-1.051804	-0.970750	-0.150983
48	0.060000	0.090448	0.811512	0.726667	-0.517200	1.357038	-1.204419	-0.285796	0.058139	-0.431393	-0.569773	0.760600	-0.333840	0.791452	0.433746	-0.049712	0.762970	-0.273911	-0.539053	0.676721	-0.990208	-0.284122	0.977906	-1.051809	-0.970757	-0.150980
49	0.013333	0.090448	0.811512	0.713333	-0.517200	1.357038	-1.204428	-0.285798	0.058139	-0.431394	-0.569777	0.760600	-0.333839	0.791451	0.433745	-0.049711	0.762971	-0.273911	-0.539059	0.676725	-0.990211	-0.284121	0.977905	-1.051813	-0.970762	-0.150978
50	-0.006667	0.090449	0.811512	0.706667	-0.517200	1.357038	-1.204436	-0.285800	0.058139	-0.431395	-0.569781	0.760599	-0.333838	0.791449	0.433745	-0.049709	0.762972	-0.273912	-0.539063	0.676728	-0.990213	-0.284120	0.977905	-1.051816	-0.970766	-0.150975
51	-0.040000	0.090449	0.811511	0.693333	-0.517200	1.357037	-1.204442	-0.285802	0.058139	-0.431395	-0.569783	0.760599	-0.333837	0.791448	0.433744	-0.049708	0.762972	-0.273912	-0.539067	0.676731	-0.990215	-0.284119	0.977904	-1.051818	-0.970770	-0.150974
52	-0.060000	0.090449	0.811511	0.680000	-0.517201	1.357037	-1.204447	-0.285803	0.058139	-0.431395	-0.569785	0.760598	-0.333837	0.791447	0.433744	-0.049707	0.762973	-0.273912	-0.539070	0.676733	-0.990216	-0.284119	0.977904	-1.051820	-0.970772	-0.150972
53	-0.073333	0.090449	0.811511	0.673333	-0.517201	1.357037	-1.204451	-0.285804	0.058139	-0.431396	-0.569787	0.760598	-0.333836	0.791446	0.433743	-0.049706	0.762973	-0.273912	-0.539072	0.676734	-0.990217	-0.284118	0.977904	-1.051822	-0.970775	-0.150971
54	-0.086667	0.090449	0.811511	0.660000	-0.517201	1.357037	-1.204454	-0.285805	0.058139	-0.431396	-0.569788	0.760597	-0.333836	0.791445	0.433743	-0.049706	0.762973	-0.273913	-0.539074	0.676735	-0.990218	-0.284118	0.977903	-1.051823	-0.970777	-0.150970
55	-0.106667	0.090449	0.811511	0.646667	-0.517201	1.357037	-1.204457	-0.285806	0.058139	-0.431396	-0.569790	0.760597	-0.333835	0.791444	0.433743	-0.049705	0.762973	-0.273913	-0.539076	0.676737	-0.990219	-0.284117	0.977903	-1.051824	-0.970778	-0.150969
56	-0.126667	0.090449	0.811511	0.633333	-0.517201	1.357036	-1.204459	-0.285807	0.058139	-0.431396	-0.569790	0.760597	-0.333835	0.791444	0.433742	-0.049705	0.762974	-0.273913	-0.539077	0.676737	-0.990219	-0.284117	0.977903	-1.051824	-0.970779	-0.150968
57	-0.153333	0.090449	0.811511	0.613333	-0.517201	1.357036	-1.204461	-0.285807	0.058138	-0.431396	-0.569791	0.760596	-0.333835	0.791443	0.433742	-0.049704	0.762974	-0.273913	-0.539078	0.676738	-0.990220	-0.284117	0.977903	-1.051825	-0.970780	-0.150968
58	-0.173333	0.090449	0.811511	0.593333	-0.517201	1.357036	-1.204462	-0.285808	0.058138	-0.431396	-0.569792	0.760596	-0.333834	0.791443	0.433742	-0.049704	0.762974	-0.273913	-0.539079	0.676739	-0.990220	-0.284116	0.977903	-1.051826	-0.970781	-0.150967
59	-0.206667	0.090449	0.811511	0.573333	-0.517201	1.357036	-1.204464	-0.285808	0.058138	-0.431397	-0.569792	0.760596	-0.333834	0.791443	0.433742	-0.049704	0.762974	-0.273913	-0.539080	0.676739	-0.990220	-0.284116	0.977902	-1.051826	-0.970782	-0.150967
60	-0.220000	0.090449	0.811511	0.546667	-0.517201	1.357036	-1.204465	-0.285808	0.058138	-0.431397	-0.569792	0.760596	-0.333834	0.791442	0.433742	-0.049704	0.762974	-0.273913	-0.539080	0.676739	-0.990221	-0.284116	0.977902	-1.051826	-0.970782	-0.150966
61	-0.226667	0.090449	0.811511	0.540000	-0.517201	1.357036	-1.204465	-0.285808	0.058138	-0.431397	-0.569793	0.760596	-0.333834	0.791442	0.433742	-0.049703	0.762974	-0.273913	-0.539081	0.676740	-0.990221	-0.284116	0.977902	-1.051827	-0.970782	-0.150966
62	-0.233333	0.090449	0.811511	0.526667	-0.517201	1.357036	-1.204466	-0.285809	0.058138	-0.431397	-0.569793	0.760596	-0.333834	0.791442	0.433742	-0.049703	0.762974	-0.273913	-0.539081	0.676740	-0.990221	-0.284116	0.977902	-1.051827	-0.970783	-0.150966
63	-0.233333	0.090449	0.811511	0.513333	-0.517201	1.357036	-1.204467	-0.285809	0.058138	-0.431397	-0.569793	0.760596	-0.333834	0.791442	0.433742	-0.049703	0.762974	-0.273913	-0.539081	0.676740	-0.990221	-0.284115	0.977902	-1.051827	-0.970783	-0.150966
64	-0.240000	0.090449	0.811511	0.493333	-0.517201	1.357036	-1.204467	-0.285809	0.058138	-0.431397	-0.569793	0.760595	-0.333834	0.791442	0.433742	-0.049703	0.762974	-0.273913	-0.539082	0.676740	-0.990221	-0.284115	0.977902	-1.051827	-0.970783	-0.150966
65	-0.253333	0.090449	0.811511	0.460000	-0.517201	1.357036	-1.204467	-0.285809	0.058138	-0.431397	-0.569793	0.760595	-0.333834	0.791441	0.433742	-0.049703	0.762974	-0.273913	-0.539082	0.676740	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
66	-0.260000	0.090449	0.811511	0.433333	-0.517201	1.357036	-1.204468	-0.285809	0.058138	-0.431397	-0.569793	0.760595	-0.333833	0.791441	0.433742	-0.049703	0.762974	-0.273913	-0.539082	0.676740	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
67	-0.273333	0.090449	0.811511	0.386667	-0.517201	1.357036	-1.204468	-0.285809	0.058138	-0.431397	-0.569793	0.760595	-0.333833	0.791441	0.433742	-0.049703	0.762974	-0.273913	-0.539082	0.676740	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
68	-0.280000	0.090449	0.811511	0.360000	-0.517201	1.357036	-1.204468	-0.285809	0.058138	-0.431397	-0.569793	0.760595	-0.333833	0.791441	0.433741	-0.049703	0.762974	-0.273913	-0.539082	0.676740	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
69	-0.293333	0.090449	0.811511	0.320000	-0.517201	1.357036	-1.204468	-0.285809	0.058138	-0.431397	-0.569793	0.760595	-0.333833	0.791441	0.433741	-0.049703	0.762974	-0.273913	-0.539082	0.676741	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
70	-0.306667	0.090449	0.811511	0.286667	-0.517201	1.357036	-1.204469	-0.285809	0.058138	-0.431397	-0.569794	0.760595	-0.333833	0.791441	0.433741	-0.049703	0.762974	-0.273913	-0.539082	0.676741	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
71	-0.313333	0.090449	0.811511	0.266667	-0.517201	1.357036	-1.204469	-0.285809	0.058138	-0.431397	-0.569794	0.760595	-0.333833	0.791441	0.433741	-0.049703	0.762974	-0.273913	-0.539082	0.676741	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
72	-0.313333	0.090449	0.811511	0.240000	-0.517201	1.357036	-1.204469	-0.285809	0.058138	-0.431397	-0.569794	0.760595	-0.333833	0.791441	0.433741	-0.049703	0.762974	-0.273913	-0.539083	0.676741	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
73	-0.320000	0.090449	0.811511	0.213333	-0.517201	1.357036	-1.204469	-0.285809	0.058138	-0.431397	-0.569794	0.760595	-0.333833	0.791441	0.433741	-0.049703	0.762974	-0.273913	-0.539083	0.676741	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
74	-0.326667	0.090449	0.811511	0.193333	-0.517201	1.357036	-1.204469	-0.285809	0.058138	-0.431397	-0.569794	0.760595	-0.333833	0.791441	0.433741	-0.049703	0.762974	-0.273913	-0.539083	0.676741	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
75	-0.326667	0.090449	0.811511	0.166667	-0.517201	1.357036	-1.204469	-0.285809	0.058138	-0.431397	-0.569794	0.760595	-0.333833	0.791441	0.433741	-0.049703	0.762974	-0.273913	-0.539083	0.676741	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
76	-0.340000	0.090449	0.811511	0.133333	-0.517201	1.357036	-1.204469	-0.285809	0.058138	-0.431397	-0.569794	0.760595	-0.333833	0.791441	0.433741	-0.049703	0.762974	-0.273913	-0.539083	0.676741	-0.990221	-0.284115	0.977902	-1.051827	-0.970784	-0.150965
