-0.328172	0.167088	-0.647777	0.284332
-0.344909	0.055226	-0.710362	0.082156
-0.348416	0.016698	-0.778204	0.021408
-0.319800	0.005536	-0.831841	0.006165
-0.250837	0.002279	-0.865593	0.002265
-0.145623	0.001179	-0.883970	0.001077
-0.016066	0.000729	-0.892456	0.000628
0.122700	0.000513	-0.894542	0.000424
0.256490	0.000395	-0.892099	0.000318
0.375497	0.000325	-0.886110	0.000257
0.475466	0.000280	-0.877127	0.000219
0.556505	0.000250	-0.865504	0.000194
0.621012	0.000230	-0.851488	0.000178
0.672037	0.000215	-0.835267	0.000166
0.712430	0.000205	-0.816977	0.000158
0.744551	0.000197	-0.796715	0.000152
0.770245	0.000191	-0.774536	0.000148
0.790921	0.000187	-0.750459	0.000144
0.807648	0.000184	-0.724461	0.000142
0.821235	0.000181	-0.696478	0.000140
0.832297	0.000179	-0.666399	0.000139
0.841303	0.000177	-0.634061	0.000137
0.848613	0.000175	-0.599246	0.000136
0.854498	0.000174	-0.561675	0.000135
0.859164	0.000172	-0.521000	0.000134
0.862759	0.000171	-0.476797	0.000133
0.865389	0.000169	-0.428570	0.000133
0.867112	0.000167	-0.375744	0.000132
0.867951	0.000165	-0.317685	0.000130
0.867885	0.000163	-0.253731	0.000129
0.866851	0.000161	-0.183264	0.000128
0.864735	0.000158	-0.105829	0.000126
0.861361	0.000155	-0.021331	0.000124
0.856491	0.000151	0.069697	0.000122
0.849808	0.000147	0.165794	0.000119
0.840925	0.000143	0.264358	0.000117
0.829397	0.000138	0.361719	0.000114
0.814757	0.000133	0.453662	0.000110
0.796569	0.000128	0.536340	0.000107
0.774479	0.000123	0.607188	0.000104
0.748257	0.000119	0.665358	0.000101
0.717816	0.000114	0.711510	0.000098
0.683203	0.000110	0.747220	0.000095
0.644586	0.000107	0.774368	0.000092
0.602240	0.000104	0.794727	0.000090
0.556526	0.000101	0.809785	0.000087
0.507872	0.000098	0.820702	0.000085
0.456755	0.000095	0.828346	0.000083
0.403690	0.000093	0.833348	0.000081
0.349217	0.000090	0.836157	0.000079
0.293896	0.000088	0.837080	0.000077
0.238305	0.000086	0.836321	0.000075
0.183032	0.000084	0.834000	0.000073
0.128664	0.000082	0.830178	0.000072
0.075778	0.000081	0.824864	0.000070
0.024915	0.000079	0.818028	0.000068
-0.023435	0.000077	0.809610	0.000067
-0.068861	0.000076	0.799530	0.000065
-0.111039	0.000075	0.787690	0.000064
-0.149754	0.000073	0.773986	0.000063
-0.184893	0.000072	0.758315	0.000061
-0.216446	0.000071	0.740586	0.000060
-0.244495	0.000070	0.720722	0.000059
-0.269196	0.000069	0.698675	0.000058
-0.290767	0.000068	0.674431	0.000057
-0.309464	0.000067	0.648015	0.000056
-0.325572	0.000066	0.619499	0.000056
-0.339384	0.000066	0.589000	0.000055
-0.351194	0.000065	0.556682	0.000054
-0.361285	0.000064	0.522753	0.000054
-0.369922	0.000064	0.487455	0.000053
-0.377344	0.000063	0.451064	0.000053
-0.383762	0.000063	0.413875	0.000052
-0.389354	0.000062	0.376193	0.000052
-0.394266	0.000062	0.338328	0.000052
-0.398610	0.000062	0.300581	0.000051
-0.402469	0.000062	0.263239	0.000051
-0.405898	0.000062	0.226567	0.000051
-0.408926	0.000062	0.190802	0.000051
-0.411567	0.000061	0.156149	0.000051
-0.413817	0.000061	0.122780	0.000051
-0.415666	0.000062	0.090830	0.000051
-0.417096	0.000062	0.060398	0.000051
-0.418088	0.000062	0.031551	0.000051
-0.418625	0.000062	0.004327	0.000051
-0.418693	0.000062	-0.021265	0.000051
-0.418280	0.000062	-0.045238	0.000051
-0.417381	0.000063	-0.067624	0.000051
-0.415996	0.000063	-0.088466	0.000052
-0.414128	0.000063	-0.107823	0.000052
-0.411785	0.000063	-0.125755	0.000052
-0.408979	0.000064	-0.142329	0.000052
-0.405724	0.000064	-0.157615	0.000052
-0.402036	0.000064	-0.171681	0.000053
-0.397936	0.000065	-0.184594	0.000053
-0.393441	0.000065	-0.196419	0.000053
-0.388575	0.000065	-0.207218	0.000053
-0.383357	0.000065	-0.217050	0.000054
-0.377811	0.000066	-0.225970	0.000054
-0.371959	0.000066	-0.234028	0.000054
-0.365823	0.000066	-0.241274	0.000054
-0.359425	0.000066	-0.247751	0.000054
-0.352789	0.000067	-0.253500	0.000054
-0.345935	0.000067	-0.258560	0.000055
-0.338885	0.000067	-0.262966	0.000055
-0.331661	0.000067	-0.266749	0.000055
-0.324284	0.000067	-0.269941	0.000055
-0.316775	0.000068	-0.272570	0.000055
-0.309153	0.000068	-0.274660	0.000055
-0.301438	0.000068	-0.276237	0.000055
-0.293650	0.000068	-0.277324	0.000055
-0.285807	0.000068	-0.277940	0.000056
-0.277928	0.000068	-0.278107	0.000056
-0.270030	0.000068	-0.277843	0.000056
-0.262130	0.000068	-0.277166	0.000056
-0.254245	0.000068	-0.276093	0.000056
-0.246390	0.000068	-0.274640	0.000056
-0.238582	0.000068	-0.272822	0.000056
-0.230834	0.000068	-0.270655	0.000056
-0.223161	0.000068	-0.268153	0.000056
-0.215577	0.000068	-0.265331	0.000056
-0.208093	0.000068	-0.262201	0.000056
-0.200722	0.000068	-0.258778	0.000056
-0.193475	0.000068	-0.255075	0.000056
-0.186362	0.000068	-0.251104	0.000056
