0.850988	0.279493	-0.561679	0.451036
0.868189	0.092711	-0.527037	0.133578
0.882751	0.032578	-0.475097	0.042138
0.894107	0.012693	-0.405390	0.014890
0.902388	0.005630	-0.321922	0.006072
0.908043	0.002863	-0.231286	0.002883
0.911559	0.001657	-0.139959	0.001582
0.913321	0.001073	-0.052319	0.000984
0.913577	0.000762	0.029788	0.000678
0.912470	0.000581	0.106358	0.000507
0.910060	0.000468	0.178284	0.000402
0.906338	0.000392	0.246641	0.000334
0.901232	0.000338	0.312296	0.000286
0.894603	0.000298	0.375737	0.000252
0.886241	0.000267	0.437032	0.000225
0.875871	0.000242	0.495858	0.000204
0.863156	0.000221	0.551582	0.000187
0.847713	0.000203	0.603395	0.000172
0.829147	0.000187	0.650483	0.000159
0.807081	0.000173	0.692197	0.000148
0.781206	0.000161	0.728183	0.000138
0.751317	0.000150	0.758436	0.000130
0.717337	0.000141	0.783263	0.000122
0.679321	0.000133	0.803190	0.000115
0.637445	0.000126	0.818846	0.000109
0.591987	0.000119	0.830873	0.000104
0.543301	0.000114	0.839857	0.000099
0.491798	0.000109	0.846294	0.000095
0.437940	0.000104	0.850586	0.000091
0.382225	0.000100	0.853036	0.000088
0.325194	0.000097	0.853867	0.000085
0.267423	0.000094	0.853226	0.000082
0.209522	0.000091	0.851202	0.000079
0.152128	0.000088	0.847830	0.000077
0.095887	0.000086	0.843101	0.000074
0.041435	0.000083	0.836972	0.000072
-0.010632	0.000081	0.829365	0.000070
-0.059786	0.000079	0.820182	0.000068
-0.105595	0.000077	0.809303	0.000067
-0.147740	0.000076	0.796599	0.000065
-0.186028	0.000074	0.781938	0.000064
-0.220390	0.000073	0.765192	0.000062
-0.250871	0.000072	0.746247	0.000061
-0.277612	0.000070	0.725016	0.000060
-0.300832	0.000069	0.701444	0.000059
-0.320808	0.000068	0.675519	0.000058
-0.337848	0.000067	0.647278	0.000057
-0.352282	0.000066	0.616814	0.000056
-0.364441	0.000066	0.584274	0.000055
-0.374649	0.000065	0.549858	0.000054
-0.383210	0.000064	0.513817	0.000054
-0.390402	0.000064	0.476439	0.000053
-0.396472	0.000063	0.438044	0.000053
-0.401631	0.000063	0.398971	0.000052
-0.406055	0.000062	0.359565	0.000052
-0.409881	0.000062	0.320167	0.000051
-0.413211	0.000062	0.281103	0.000051
-0.416115	0.000062	0.242678	0.000051
-0.418635	0.000062	0.205163	0.000051
-0.420789	0.000062	0.168795	0.000051
-0.422580	0.000062	0.133773	0.000051
-0.423995	0.000062	0.100253	0.000051
-0.425018	0.000062	0.068350	0.000051
-0.425627	0.000062	0.038143	0.000051
-0.425802	0.000062	0.009674	0.000051
-0.425525	0.000062	-0.017046	0.000051
-0.424784	0.000062	-0.042031	0.000051
-0.423570	0.000063	-0.065317	0.000051
-0.421881	0.000063	-0.086954	0.000052
-0.419718	0.000063	-0.107007	0.000052
-0.417088	0.000063	-0.125545	0.000052
-0.414003	0.000064	-0.142644	0.000052
-0.410475	0.000064	-0.158381	0.000052
-0.406520	0.000064	-0.172831	0.000053
-0.402158	0.000065	-0.186071	0.000053
-0.397408	0.000065	-0.198171	0.000053
-0.392291	0.000065	-0.209199	0.000053
-0.386828	0.000065	-0.219220	0.000054
-0.381042	0.000066	-0.228294	0.000054
-0.374954	0.000066	-0.236476	0.000054
-0.368588	0.000066	-0.243818	0.000054
-0.361965	0.000066	-0.250367	0.000054
-0.355107	0.000067	-0.256168	0.000054
-0.348038	0.000067	-0.261261	0.000055
-0.340777	0.000067	-0.265684	0.000055
-0.333347	0.000067	-0.269470	0.000055
-0.325769	0.000067	-0.272653	0.000055
-0.318063	0.000068	-0.275260	0.000055
-0.310250	0.000068	-0.277319	0.000055
-0.302349	0.000068	-0.278857	0.000055
-0.294379	0.000068	-0.279895	0.000055
-0.286360	0.000068	-0.280456	0.000056
-0.278309	0.000068	-0.280561	0.000056
-0.270245	0.000068	-0.280229	0.000056
-0.262184	0.000068	-0.279478	0.000056
-0.254144	0.000068	-0.278327	0.000056
-0.246140	0.000068	-0.276790	0.000056
-0.238187	0.000068	-0.274885	0.000056
-0.230300	0.000068	-0.272627	0.000056
-0.222494	0.000068	-0.270030	0.000056
-0.214781	0.000068	-0.267109	0.000056
-0.207175	0.000068	-0.263878	0.000056
-0.199687	0.000068	-0.260351	0.000056
-0.192329	0.000068	-0.256540	0.000056
-0.185111	0.000068	-0.252460	0.000056
-0.178044	0.000068	-0.248124	0.000056
-0.171136	0.000068	-0.243544	0.000056
-0.164395	0.000068	-0.238734	0.000056
-0.157830	0.000068	-0.233707	0.000056
-0.151447	0.000068	-0.228476	0.000056
-0.145254	0.000068	-0.223054	0.000056
-0.139254	0.000068	-0.217453	0.000056
-0.133454	0.000068	-0.211688	0.000056
-0.127858	0.000068	-0.205771	0.000056
-0.122468	0.000068	-0.199716	0.000056
-0.117290	0.000068	-0.193535	0.000055
-0.112323	0.000068	-0.187241	0.000055
-0.107572	0.000067	-0.180849	0.000055
-0.103037	0.000067	-0.174371	0.000055
-0.098718	0.000067	-0.167820	0.000055
-0.094617	0.000067	-0.161210	0.000055
-0.090732	0.000067	-0.154554	0.000055
-0.087065	0.000067	-0.147864	0.000055
-0.083613	0.000067	-0.141154	0.000055
-0.080375	0.000067	-0.134437	0.000055
-0.077350	0.000067	-0.127724	0.000055
-0.074536	0.000067	-0.121029	0.000055
-0.071930	0.000067	-0.114363	0.000055
-0.069530	0.000066	-0.107739	0.000055
-0.067333	0.000066	-0.101168	0.000055
-0.065337	0.000066	-0.094663	0.000055
-0.063537	0.000066	-0.088232	0.000055
-0.061932	0.000066	-0.081889	0.000055
-0.060516	0.000066	-0.075642	0.000054
-0.059287	0.000066	-0.069503	0.000054
-0.058241	0.000066	-0.063481	0.000054
-0.057374	0.000066	-0.057584	0.000054
-0.056682	0.000066	-0.051822	0.000054
-0.056161	0.000066	-0.046204	0.000054
-0.055808	0.000066	-0.040737	0.000054
-0.055617	0.000065	-0.035429	0.000054
-0.055585	0.000065	-0.030287	0.000054
-0.055707	0.000065	-0.025318	0.000054
-0.055980	0.000065	-0.020527	0.000054
-0.056399	0.000065	-0.015921	0.000054
-0.056959	0.000065	-0.011505	0.000054
-0.057657	0.000065	-0.007283	0.000054
-0.058489	0.000065	-0.003260	0.000054
-0.059449	0.000065	0.000559	0.000054
-0.060535	0.000065	0.004173	0.000054
-0.061740	0.000065	0.007577	0.000054
-0.063061	0.000065	0.010769	0.000054
-0.064495	0.000065	0.013747	0.000054
-0.066036	0.000065	0.016509	0.000054
-0.067679	0.000065	0.019054	0.000053
-0.069422	0.000065	0.021381	0.000053
